datetime,open,high,low,close,volume,date_only,hhmm,hour,minute,weekday,time_bucket_15m,ma20,ma50,ma20_slope,ma50_slope,dist_ma20_pct,dist_ma50_pct,vol_ma20,vol_ratio,tr,atr14,atr20,atr_ratio,bb_std20,bb_width20,bb_width20_avg,bb_ratio,rsi14,body,range,body_ratio,upper_wick,lower_wick,is_bull,is_bear,prev_high,prev_low,break_prev_high,break_prev_low,hold_prev_low,hold_prev_high,prev_is_bear,prev2_is_bear,pullback_2bar,pullback_vol_weak,prev_is_bull,prev2_is_bull,bounce_2bar,bounce_vol_weak,bull_2,bear_2,prev_day_close,prev_day_change_pct,gap_pct,above_prev_day_close,future_max_high_3,future_min_low_3,future_close_3,up_move_3,down_move_3,close_move_3,strong_up_3,strong_down_3,future_max_high_6,future_min_low_6,future_close_6,up_move_6,down_move_6,close_move_6,strong_up_6,strong_down_6,future_max_high_12,future_min_low_12,future_close_12,up_move_12,down_move_12,close_move_12,strong_up_12,strong_down_12,cat_trend,cat_dist_ma20,cat_rsi,cat_vol_ratio,cat_atr_ratio,cat_bb_ratio,cat_body_ratio,cat_gap,cat_prev_day_change,flag_bull,flag_bear,flag_break_prev_high,flag_break_prev_low,flag_hold_prev_low,flag_hold_prev_high,flag_pullback_2bar,flag_pullback_vol_weak,flag_above_prev_day_close
2023-08-02 20:40:00,33300,33300,33285,33290,153,2023-08-02,2040,20,40,Wednesday,20:30-20:45,33303.75,33319.6,1.5,-1.3000000000029104,-0.04128664189467779,-0.08883660067947607,206.3,0.7416383906931653,15.0,16.071428571428573,17.75,0.9054325955734407,17.386852261940096,69.54740904776038,91.44047932979298,0.7605757270467475,50.0,10,15,0.6666666666666666,0,5,False,True,33310.0,33300.0,False,True,False,True,False,True,True,True,False,False,False,True,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33310.0,33285.0,33310.0,20.0,-5.0,20.0,False,False,33320.0,33285.0,33305.0,30.0,-5.0,15.0,False,False,33320.0,33270.0,33280.0,30.0,-20.0,-10.0,False,False,trend_mixed,near_below,rsi_midlow,vol_low,atr_mid,bb_squeeze,body_large,gap_down,prev_up,not_bull,bear,no_break_prev_high,break_prev_low,break_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 20:45:00,33285,33305,33285,33300,192,2023-08-02,2045,20,45,Wednesday,20:45-21:00,33305.25,33318.0,1.5,-1.5999999999985448,-0.015763280563874105,-0.054024851431655474,202.3,0.949085516559565,20.0,16.785714285714285,17.75,0.9456740442655935,15.515272611530582,62.06109044612233,89.0809819132894,0.6966817059395687,52.0,15,20,0.75,5,0,True,False,33300.0,33285.0,False,False,True,False,True,False,True,True,False,False,False,True,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33320.0,33290.0,33310.0,20.0,-10.0,10.0,False,False,33320.0,33290.0,33305.0,20.0,-10.0,5.0,False,False,33320.0,33270.0,33275.0,20.0,-30.0,-25.0,False,False,trend_mixed,near_below,rsi_midhigh,vol_normal,atr_mid,bb_squeeze,body_large,gap_down,prev_up,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 20:50:00,33300,33305,33290,33300,131,2023-08-02,2050,20,50,Wednesday,20:45-21:00,33306.75,33316.2,1.5,-1.8000000000029104,-0.02026616226440403,-0.04862499324651548,202.75,0.6461159062885327,15.0,17.142857142857142,18.0,0.9523809523809523,13.206358117832073,52.82543247132829,85.95049835366241,0.6146029805896682,52.0,0,15,0.0,5,10,False,False,33305.0,33285.0,False,False,True,True,False,True,True,True,True,False,True,True,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33320.0,33290.0,33290.0,20.0,-10.0,-10.0,False,False,33320.0,33290.0,33300.0,20.0,-10.0,0.0,False,False,33320.0,33270.0,33285.0,20.0,-30.0,-15.0,False,False,trend_mixed,near_below,rsi_midhigh,vol_low,atr_mid,bb_squeeze,,gap_down,prev_up,not_bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 20:55:00,33300,33310,33300,33310,47,2023-08-02,2055,20,55,Wednesday,20:45-21:00,33307.5,33314.5,0.75,-1.6999999999970896,0.007505817008190974,-0.0135076318119709,191.15,0.24588019879675646,10.0,16.785714285714285,17.0,0.9873949579831932,12.926920095578849,51.707680382315395,82.84863902981417,0.6241222666760731,55.55555555555556,10,10,1.0,0,0,True,False,33305.0,33290.0,True,False,True,False,False,False,False,True,False,True,True,True,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33320.0,33290.0,33305.0,10.0,-20.0,-5.0,False,False,33320.0,33285.0,33285.0,10.0,-25.0,-25.0,False,False,33320.0,33270.0,33295.0,10.0,-40.0,-15.0,False,False,trend_up,near_above,rsi_midhigh,vol_low,atr_mid,bb_squeeze,body_large,gap_down,prev_up,bull,not_bear,break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 21:00:00,33305,33320,33300,33310,154,2023-08-02,2100,21,0,Wednesday,21:00-21:15,33307.5,33313.4,0.0,-1.0999999999985448,0.007505817008190974,-0.010206103249743581,176.7,0.8715336728919072,20.0,17.142857142857142,16.75,1.023454157782516,12.926920095578849,51.707680382315395,79.80047690948575,0.6479620471562494,50.0,5,20,0.25,10,5,True,False,33310.0,33300.0,False,False,True,False,False,False,False,True,True,False,True,True,True,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33315.0,33290.0,33305.0,5.0,-20.0,-5.0,False,False,33315.0,33275.0,33290.0,5.0,-35.0,-20.0,False,False,33315.0,33270.0,33300.0,5.0,-40.0,-10.0,False,False,trend_mixed,near_above,rsi_midlow,vol_normal,atr_mid,bb_squeeze,body_small,gap_down,prev_up,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 21:05:00,33310,33315,33290,33290,219,2023-08-02,2105,21,5,Wednesday,21:00-21:15,33307.0,33311.7,-0.5,-1.7000000000043656,-0.051040321854267656,-0.06514227733798172,179.35,1.2210761081683859,25.0,17.142857142857142,17.0,1.0084033613445378,13.416407864983322,53.66563145993329,76.84181033070435,0.6983910351535491,36.0,20,25,0.8,5,0,False,True,33320.0,33300.0,False,True,False,True,False,False,False,True,True,True,True,True,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33310.0,33290.0,33300.0,20.0,0.0,10.0,False,False,33310.0,33270.0,33280.0,20.0,-20.0,-10.0,False,False,33310.0,33270.0,33300.0,20.0,-20.0,10.0,False,False,trend_down,near_below,rsi_low,vol_high,atr_mid,bb_squeeze,body_large,gap_down,prev_up,not_bull,bear,no_break_prev_high,break_prev_low,break_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 21:10:00,33290,33305,33290,33305,128,2023-08-02,2110,21,10,Wednesday,21:00-21:15,33307.75,33310.6,0.75,-1.0999999999985448,-0.008256336738443615,-0.016811465419408478,172.7,0.7411696583671107,15.0,17.142857142857142,16.5,1.0389610389610389,12.822164198622136,51.288656794488546,73.82431745103536,0.6947393293342158,46.15384615384615,15,15,1.0,0,0,True,False,33315.0,33290.0,False,False,True,True,True,False,True,False,False,True,True,False,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33310.0,33285.0,33285.0,5.0,-20.0,-20.0,False,False,33310.0,33270.0,33280.0,5.0,-35.0,-25.0,False,False,33310.0,33270.0,33305.0,5.0,-35.0,0.0,False,False,trend_mixed,near_below,rsi_midlow,vol_low,atr_mid,bb_squeeze,body_large,gap_down,prev_up,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 21:15:00,33305,33305,33300,33305,36,2023-08-02,2115,21,15,Wednesday,21:15-21:30,33308.25,33309.8,0.5,-0.7999999999956344,-0.009757342400151803,-0.014410173582557473,168.75,0.21333333333333335,5.0,15.714285714285714,16.25,0.967032967032967,12.489469248324676,49.957876993298704,71.14661064906124,0.7021821073068627,39.130434782608695,0,5,0.0,0,5,False,False,33305.0,33290.0,False,False,True,True,False,True,True,True,True,False,True,True,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33310.0,33275.0,33290.0,5.0,-30.0,-15.0,False,False,33310.0,33270.0,33275.0,5.0,-35.0,-30.0,False,False,33310.0,33270.0,33295.0,5.0,-35.0,-10.0,False,False,trend_mixed,near_below,rsi_low,vol_low,atr_mid,bb_squeeze,,gap_down,prev_up,not_bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 21:20:00,33305,33310,33290,33300,175,2023-08-02,2120,21,20,Wednesday,21:15-21:30,33308.5,33309.0,0.25,-0.8000000000029104,-0.025519011663688307,-0.027019724398813505,171.85,1.0183299389002036,20.0,16.071428571428573,16.75,0.9594882729211088,12.258187382085543,49.03274952834217,68.93145614721277,0.7113261821080041,34.78260869565217,5,20,0.25,5,10,False,True,33305.0,33300.0,False,False,False,False,False,False,False,True,False,True,True,True,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33295.0,33270.0,33280.0,-5.0,-30.0,-20.0,False,False,33295.0,33270.0,33285.0,-5.0,-30.0,-15.0,False,False,33310.0,33260.0,33270.0,10.0,-40.0,-30.0,False,False,trend_mixed,near_below,rsi_low,vol_normal,atr_mid,bb_squeeze,body_small,gap_down,prev_up,not_bull,bear,no_break_prev_high,no_break_prev_low,break_prev_low,break_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 21:25:00,33295,33295,33285,33285,100,2023-08-02,2125,21,25,Wednesday,21:15-21:30,33308.0,33308.1,-0.5,-0.9000000000014552,-0.06905247988471253,-0.0693524998423789,171.2,0.5841121495327103,15.0,16.071428571428573,16.75,0.9594882729211088,13.018205875239076,52.072823500956304,67.27419798551512,0.7740385624837648,34.78260869565217,10,10,1.0,0,0,False,True,33310.0,33290.0,False,True,False,True,True,False,True,False,False,False,False,False,False,True,33320.0,0.8779897063275754,-0.30012004801920344,False,33295.0,33270.0,33280.0,10.0,-15.0,-5.0,False,False,33300.0,33270.0,33295.0,15.0,-15.0,10.0,False,False,33310.0,33260.0,33270.0,25.0,-25.0,-15.0,False,False,trend_down,near_below,rsi_low,vol_low,atr_mid,bb_squeeze,body_large,gap_down,prev_up,not_bull,bear,no_break_prev_high,break_prev_low,break_prev_low,hold_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 21:30:00,33280,33295,33275,33290,385,2023-08-02,2130,21,30,Wednesday,21:30-21:45,33307.0,33307.5,-1.0,-0.5999999999985448,-0.051040321854267656,-0.0525407190572702,179.7,2.1424596549805233,20.0,16.071428571428573,17.0,0.9453781512605043,13.611140947559145,54.44456379023658,66.0681213310323,0.8240670794533986,40.90909090909091,10,20,0.5,5,5,True,False,33295.0,33285.0,False,False,False,True,True,True,True,True,False,False,False,True,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33290.0,33270.0,33275.0,0.0,-20.0,-15.0,False,False,33300.0,33270.0,33300.0,10.0,-20.0,10.0,False,False,33310.0,33235.0,33240.0,20.0,-55.0,-50.0,False,False,trend_down,near_below,rsi_midlow,vol_spike,atr_mid,bb_squeeze,body_mid,gap_down,prev_up,bull,not_bear,no_break_prev_high,no_break_prev_low,break_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 21:35:00,33285,33290,33270,33280,197,2023-08-02,2135,21,35,Wednesday,21:30-21:45,33304.75,33306.7,-2.25,-0.8000000000029104,-0.0743137240183489,-0.08016405107680313,169.6,1.161556603773585,20.0,16.071428571428573,16.75,0.9594882729211088,14.1862609590964,56.7450438363856,65.1651230387003,0.870788562812746,34.78260869565217,5,20,0.25,5,10,False,True,33295.0,33275.0,False,False,False,True,False,True,True,False,True,False,True,False,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33290.0,33270.0,33285.0,10.0,-10.0,5.0,False,False,33310.0,33270.0,33300.0,30.0,-10.0,20.0,False,False,33310.0,33235.0,33265.0,30.0,-45.0,-15.0,False,False,trend_down,near_below,rsi_low,vol_normal,atr_mid,bb_squeeze,body_small,gap_down,prev_up,not_bull,bear,no_break_prev_high,no_break_prev_low,break_prev_low,hold_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 21:40:00,33280,33290,33275,33280,131,2023-08-02,2140,21,40,Wednesday,21:30-21:45,33303.0,33305.9,-1.75,-0.7999999999956344,-0.06906284719094824,-0.07776399977181825,168.1,0.7792980368828079,15.0,16.071428571428573,16.75,0.9594882729211088,14.991225503768545,59.96490201507418,64.48591192482552,0.9298915100243647,38.095238095238095,0,15,0.0,10,5,False,False,33290.0,33270.0,False,False,True,True,True,False,True,False,False,True,True,False,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33300.0,33270.0,33295.0,20.0,-10.0,15.0,False,False,33310.0,33270.0,33305.0,30.0,-10.0,25.0,False,False,33310.0,33235.0,33275.0,30.0,-45.0,-5.0,False,False,trend_down,near_below,rsi_low,vol_low,atr_mid,bb_mid,,gap_down,prev_up,not_bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 21:45:00,33280,33280,33275,33275,98,2023-08-02,2145,21,45,Wednesday,21:45-22:00,33300.25,33304.7,-2.75,-1.2000000000043656,-0.07582525656714134,-0.08917660270171268,155.8,0.6290115532734274,5.0,15.714285714285714,15.75,0.9977324263038548,14.8213040125069,59.2852160500276,63.68188399104575,0.9309588902609043,38.095238095238095,5,5,1.0,0,0,False,True,33290.0,33275.0,False,False,True,True,False,True,True,True,False,False,False,True,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33300.0,33270.0,33300.0,25.0,-5.0,25.0,False,False,33310.0,33270.0,33295.0,35.0,-5.0,20.0,False,False,33310.0,33235.0,33240.0,35.0,-40.0,-35.0,False,False,trend_down,near_below,rsi_low,vol_low,atr_mid,bb_mid,body_large,gap_down,prev_up,not_bull,bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 21:50:00,33275,33285,33270,33285,241,2023-08-02,2150,21,50,Wednesday,21:45-22:00,33297.75,33303.9,-2.5,-0.7999999999956344,-0.03829087550960564,-0.0567501103474366,154.8,1.5568475452196382,15.0,15.714285714285714,15.75,0.9977324263038548,12.719131880323072,50.87652752129229,62.105477874949614,0.8191954922838369,47.61904761904762,10,15,0.6666666666666666,0,5,True,False,33280.0,33275.0,True,False,False,False,True,False,True,True,False,False,False,True,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33310.0,33280.0,33300.0,25.0,-5.0,15.0,False,False,33310.0,33260.0,33270.0,25.0,-25.0,-15.0,False,False,33310.0,33230.0,33250.0,25.0,-55.0,-35.0,False,False,trend_down,near_below,rsi_midlow,vol_high,atr_mid,bb_squeeze,body_large,gap_down,prev_up,bull,not_bear,break_prev_high,no_break_prev_low,break_prev_low,break_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 21:55:00,33285,33300,33280,33295,194,2023-08-02,2155,21,55,Wednesday,21:45-22:00,33296.5,33303.6,-1.25,-0.3000000000029104,-0.004504978000685611,-0.025823034146454926,159.0,1.220125786163522,20.0,15.714285714285714,16.0,0.9821428571428571,11.596278894977557,46.38511557991023,60.1883001986627,0.7706666482822659,47.61904761904762,10,20,0.5,5,5,True,False,33285.0,33270.0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33310.0,33285.0,33305.0,15.0,-10.0,10.0,False,False,33310.0,33260.0,33270.0,15.0,-35.0,-25.0,False,False,33310.0,33230.0,33265.0,15.0,-65.0,-30.0,False,False,trend_down,near_below,rsi_midlow,vol_high,atr_mid,bb_squeeze,body_mid,gap_down,prev_up,bull,not_bear,break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 22:00:00,33290,33300,33285,33300,96,2023-08-02,2200,22,0,Wednesday,22:00-22:15,33296.0,33303.0,-0.5,-0.5999999999985448,0.012013455069670442,-0.00900819745969228,157.3,0.6102987921169739,15.0,15.714285714285714,15.75,0.9977324263038548,11.192102478726415,44.76840991490566,58.19805909203874,0.7692423186159106,50.0,10,15,0.6666666666666666,0,5,True,False,33300.0,33280.0,False,False,True,True,False,False,False,False,True,True,True,False,True,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33310.0,33290.0,33295.0,10.0,-10.0,-5.0,False,False,33310.0,33235.0,33240.0,10.0,-65.0,-60.0,False,False,33310.0,33230.0,33295.0,10.0,-70.0,-5.0,False,False,trend_mixed,near_above,rsi_midlow,vol_low,atr_mid,bb_squeeze,body_large,gap_down,prev_up,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 22:05:00,33295,33310,33290,33300,300,2023-08-02,2205,22,5,Wednesday,22:00-22:15,33295.25,33302.0,-0.75,-1.0,0.014266299246878944,-0.006005645306583762,162.9,1.8416206261510129,20.0,16.428571428571427,15.75,1.0430839002267573,10.320521202648342,41.28208481059337,55.97141441008726,0.7375565767934826,45.00000000000001,5,20,0.25,10,5,True,False,33300.0,33285.0,False,False,True,False,False,False,False,True,True,True,True,True,True,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33310.0,33260.0,33270.0,10.0,-40.0,-30.0,False,True,33310.0,33235.0,33265.0,10.0,-65.0,-35.0,False,False,33320.0,33230.0,33310.0,20.0,-70.0,10.0,False,False,trend_mixed,near_above,rsi_midlow,vol_high,atr_mid,bb_squeeze,body_small,gap_down,prev_up,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 22:10:00,33300,33310,33295,33305,168,2023-08-02,2210,22,10,Wednesday,22:00-22:15,33295.25,33301.1,0.0,-0.9000000000014552,0.029283456348871972,0.011711324851138016,161.7,1.038961038961039,15.0,16.071428571428573,15.75,1.0204081632653061,10.320521202648342,41.28208481059337,53.898395317470126,0.7659241906449221,47.61904761904762,5,15,0.3333333333333333,5,5,True,False,33310.0,33290.0,False,False,True,True,False,False,False,False,True,True,True,False,True,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33305.0,33260.0,33270.0,0.0,-45.0,-35.0,False,True,33305.0,33235.0,33275.0,0.0,-70.0,-30.0,False,False,33320.0,33230.0,33275.0,15.0,-75.0,-30.0,False,False,trend_mixed,near_above,rsi_midlow,vol_normal,atr_mid,bb_squeeze,body_mid,gap_down,prev_up,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 22:15:00,33300,33305,33290,33295,127,2023-08-02,2215,22,15,Wednesday,22:15-22:30,33295.0,33300.2,-0.25,-0.9000000000014552,0.0,-0.015615521828693524,163.6,0.7762836185819071,15.0,15.357142857142858,16.0,0.9598214285714286,10.259783520830933,41.03913408332373,51.99700567096018,0.7892595651184523,52.631578947368425,5,15,0.3333333333333333,5,5,False,True,33310.0,33295.0,False,False,False,True,False,False,False,False,True,True,True,False,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33295.0,33235.0,33240.0,0.0,-60.0,-55.0,False,True,33295.0,33235.0,33240.0,0.0,-60.0,-55.0,False,False,33320.0,33200.0,33225.0,25.0,-95.0,-70.0,False,False,trend_mixed,near_below,rsi_midhigh,vol_low,atr_mid,bb_squeeze,body_mid,gap_down,prev_up,not_bull,bear,no_break_prev_high,no_break_prev_low,break_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 22:20:00,33295,33295,33260,33270,314,2023-08-02,2220,22,20,Wednesday,22:15-22:30,33294.0,33298.9,-1.0,-1.2999999999956344,-0.07208506037124085,-0.08678965371229364,171.65,1.8293038159044568,35.0,16.785714285714285,17.0,0.9873949579831932,11.652874052515589,46.611496210062356,50.850210029075264,0.9166431403805553,33.33333333333333,25,35,0.7142857142857143,0,10,False,True,33305.0,33290.0,False,True,False,True,True,False,True,True,False,True,True,True,False,True,33320.0,0.8779897063275754,-0.30012004801920344,False,33285.0,33235.0,33265.0,15.0,-35.0,-5.0,False,False,33295.0,33230.0,33250.0,25.0,-40.0,-20.0,False,False,33320.0,33200.0,33220.0,50.0,-70.0,-50.0,False,False,trend_down,near_below,rsi_low,vol_high,atr_mid,bb_mid,body_large,gap_down,prev_up,not_bull,bear,no_break_prev_high,break_prev_low,break_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-08-02 22:25:00,33270,33280,33265,33270,177,2023-08-02,2225,22,25,Wednesday,22:15-22:30,33292.5,33297.6,-1.5,-1.3000000000029104,-0.06758278891642044,-0.08288885685454606,170.9,1.0356933879461674,15.0,17.5,16.75,1.044776119402985,12.72171785816422,50.88687143265688,50.291499078402,1.0118384292607132,33.33333333333333,0,15,0.0,10,5,False,False,33295.0,33260.0,False,False,True,True,True,True,True,False,False,False,False,False,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33295.0,33235.0,33275.0,25.0,-35.0,5.0,False,False,33295.0,33230.0,33265.0,25.0,-40.0,-5.0,False,False,33320.0,33200.0,33225.0,50.0,-70.0,-45.0,False,False,trend_down,near_below,rsi_low,vol_normal,atr_mid,bb_mid,,gap_down,prev_up,not_bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 22:30:00,33275,33285,33235,33240,908,2023-08-02,2230,22,30,Wednesday,22:30-22:45,33289.5,33296.0,-3.0,-1.5999999999985448,-0.14869553462804053,-0.16818837097549721,209.75,4.32896305125149,50.0,19.642857142857142,18.5,1.0617760617760617,17.1602355522906,68.6409422091624,51.0822745652937,1.3437330814512791,26.92307692307692,35,50,0.7,10,5,False,True,33280.0,33265.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33295.0,33235.0,33240.0,55.0,-5.0,0.0,True,False,33295.0,33230.0,33295.0,55.0,-10.0,55.0,False,False,33320.0,33200.0,33255.0,80.0,-40.0,15.0,False,False,trend_down,near_below,rsi_low,vol_spike,atr_high,bb_expand,body_large,gap_down,prev_up,not_bull,bear,no_break_prev_high,break_prev_low,break_prev_low,break_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 22:35:00,33245,33280,33240,33265,404,2023-08-02,2235,22,35,Wednesday,22:30-22:45,33287.25,33294.8,-2.25,-1.1999999999970896,-0.06684240963131804,-0.08950346600671288,227.6,1.7750439367311073,40.0,21.428571428571427,20.0,1.0714285714285714,17.280579303142765,69.12231721257106,51.95300640680648,1.3304777142505306,42.857142857142854,20,40,0.5,15,5,True,False,33285.0,33235.0,False,False,True,True,True,False,True,False,False,False,False,False,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33295.0,33230.0,33250.0,30.0,-35.0,-15.0,False,False,33320.0,33230.0,33310.0,55.0,-35.0,45.0,False,False,33320.0,33200.0,33260.0,55.0,-65.0,-5.0,False,False,trend_down,near_below,rsi_midlow,vol_high,atr_high,bb_expand,body_mid,gap_down,prev_up,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 22:40:00,33270,33295,33270,33275,407,2023-08-02,2240,22,40,Wednesday,22:30-22:45,33285.5,33294.1,-1.75,-0.7000000000043656,-0.03154526745879904,-0.05736752157288194,240.25,1.6940686784599375,30.0,22.142857142857142,20.5,1.0801393728222997,16.614831674697175,66.4593266987887,52.69058872263015,1.2613130410942817,44.827586206896555,5,25,0.2,20,0,True,False,33280.0,33240.0,False,False,True,False,False,True,True,False,True,False,True,False,True,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33275.0,33230.0,33265.0,0.0,-45.0,-10.0,False,True,33320.0,33230.0,33275.0,45.0,-45.0,0.0,False,False,33320.0,33200.0,33235.0,45.0,-75.0,-40.0,False,False,trend_down,near_below,rsi_midlow,vol_high,atr_high,bb_expand,body_small,gap_down,prev_up,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 22:45:00,33270,33275,33235,33240,534,2023-08-02,2245,22,45,Wednesday,22:45-23:00,33283.0,33292.8,-2.5,-1.2999999999956344,-0.12919508457771567,-0.15859284890427094,256.0,2.0859375,40.0,23.571428571428573,21.25,1.1092436974789917,19.42597284699568,77.70389138798272,53.89250171903262,1.4418312178768442,38.23529411764706,30,40,0.75,5,5,False,True,33295.0,33270.0,False,True,False,True,False,False,False,False,True,True,True,False,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33295.0,33230.0,33295.0,55.0,-10.0,55.0,True,False,33320.0,33200.0,33225.0,80.0,-40.0,-15.0,True,False,33320.0,33200.0,33240.0,80.0,-40.0,0.0,False,False,trend_down,near_below,rsi_low,vol_spike,atr_high,bb_expand,body_large,gap_down,prev_up,not_bull,bear,no_break_prev_high,break_prev_low,break_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 22:50:00,33240,33255,33230,33250,297,2023-08-02,2250,22,50,Wednesday,22:45-23:00,33280.25,33292.1,-2.75,-0.7000000000043656,-0.09089474988920321,-0.12645642659969702,264.45,1.1230856494611459,25.0,24.285714285714285,21.75,1.116584564860427,20.03122562399985,80.1249024959994,55.33431400410816,1.4480147434384154,41.666666666666664,10,25,0.4,5,10,True,False,33275.0,33235.0,False,False,False,True,True,False,True,False,False,True,True,False,False,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33320.0,33230.0,33310.0,70.0,-20.0,60.0,True,False,33320.0,33200.0,33220.0,70.0,-50.0,-30.0,False,False,33320.0,33200.0,33230.0,70.0,-50.0,-20.0,False,False,trend_down,near_below,rsi_midlow,vol_normal,atr_high,bb_expand,body_mid,gap_down,prev_up,bull,not_bear,no_break_prev_high,no_break_prev_low,break_prev_low,hold_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-08-02 22:55:00,33245,33270,33245,33265,291,2023-08-02,2255,22,55,Wednesday,22:45-23:00,33278.25,33291.4,-2.0,-0.6999999999970896,-0.039815795602227144,-0.0792997590969513,277.2,1.04978354978355,25.0,25.714285714285715,22.75,1.130298273155416,19.417504311414486,77.67001724565795,56.71992101672613,1.3693604619575166,47.368421052631575,20,25,0.8,5,0,True,False,33255.0,33230.0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,33320.0,0.8779897063275754,-0.30012004801920344,False,33320.0,33230.0,33275.0,55.0,-35.0,10.0,True,False,33320.0,33200.0,33225.0,55.0,-65.0,-40.0,False,False,33320.0,33200.0,33220.0,55.0,-65.0,-45.0,False,False,trend_down,near_below,rsi_midlow,vol_normal,atr_high,bb_expand,body_large,gap_down,prev_up,bull,not_bear,break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
